0.000000	0.000000	0.000000	0.000000	0.000000
1.000000	0.000000	0.000000	0.000000	0.000000
2.000000	1164.035191	0.051082	0.000000	3.244832
3.000000	1079.996485	0.084837	0.000000	4.128838
4.000000	1003.637549	0.096782	0.000000	4.284016
5.000000	944.824964	0.087088	0.000000	3.999204
6.000000	901.875403	0.065191	0.000000	3.504346
7.000000	872.888824	0.041904	0.000000	2.947199
8.000000	851.812353	0.024275	0.000000	2.401728
9.000000	838.746449	0.014258	0.000000	1.934124
10.000000	831.520253	0.010180	0.000000	1.562000
11.000000	828.997819	0.009100	0.000000	1.297268
12.000000	828.531367	0.008677	0.000000	1.134377
13.000000	832.471382	0.007893	0.000000	1.062698
14.000000	837.515819	0.006803	0.000000	1.056823
15.000000	843.282313	0.005895	0.000000	1.094041
16.000000	850.976016	0.005516	0.000000	1.157377
17.000000	860.639704	0.005655	0.000000	1.230016
18.000000	871.284236	0.006072	0.000000	1.297207
19.000000	883.465433	0.006522	0.000000	1.357107
20.000000	895.829168	0.006892	0.000000	1.408226
21.000000	908.556062	0.007253	0.000000	1.449184
22.000000	921.790665	0.007762	0.000000	1.483013
23.000000	935.454376	0.008544	0.000000	1.514546
24.000000	949.437023	0.009634	0.000000	1.542849
25.000000	963.939370	0.011016	0.000000	1.574152
26.000000	978.723115	0.012651	0.000000	1.613379
27.000000	993.739912	0.014483	0.000000	1.656789
28.000000	1009.136496	0.016488	0.000000	1.703802
29.000000	1024.725634	0.018695	0.000000	1.747953
30.000000	1040.825541	0.021115	0.000000	1.784737
31.000000	1056.883721	0.023720	0.000000	1.820032
32.000000	1073.204209	0.026486	0.000000	1.844738
33.000000	1090.106784	0.029390	0.000000	1.853256
34.000000	1106.810109	0.032450	0.000000	1.851426
35.000000	1123.882161	0.035709	0.000000	1.835474
36.000000	1141.494981	0.039168	0.000000	1.807073
37.000000	1158.742388	0.042851	0.000000	1.770219
38.000000	1176.306802	0.046805	0.000000	1.720709
39.000000	1194.301730	0.051046	0.000000	1.660141
40.000000	1212.564493	0.055579	0.000000	1.592263
41.000000	1230.950350	0.060401	0.000000	1.519699
42.000000	1249.497786	0.065482	0.000000	1.440525
43.000000	1268.240469	0.070795	0.000000	1.351964
44.000000	1287.098740	0.076358	0.000000	1.252377
45.000000	1306.034300	0.082194	0.000000	1.140668
46.000000	1325.153844	0.088315	0.000000	1.016894
47.000000	1344.568381	0.094719	0.000000	0.881219
48.000000	1364.276035	0.101384	0.000000	0.733069
49.000000	1384.223956	0.108285	0.000000	0.571674
50.000000	1404.253403	0.115418	0.000000	0.396060
51.000000	1424.263851	0.122790	0.000000	0.205308
52.000000	1444.434077	0.130434	0.000000	-0.001145
53.000000	1464.960013	0.138385	0.000000	-0.223286
54.000000	1485.841773	0.146661	0.000000	-0.459157
55.000000	1506.998517	0.155276	0.000000	-0.706519
56.000000	1528.325426	0.164217	0.000000	-0.963964
57.000000	1549.715157	0.173463	0.000000	-1.230515
58.000000	1571.155970	0.182975	0.000000	-1.506147
59.000000	1592.672104	0.192720	0.000000	-1.791686
60.000000	1614.432729	0.202703	0.000000	-2.090463
61.000000	1636.603627	0.212939	0.000000	-2.405601
62.000000	1659.147529	0.223431	0.000000	-2.736844
63.000000	1681.989407	0.234177	0.000000	-3.083103
64.000000	1705.039371	0.245178	0.000000	-3.443284
65.000000	1728.229826	0.256435	0.000000	-3.816351
66.000000	1751.522898	0.267943	0.000000	-4.201492
67.000000	1774.895577	0.279702	0.000000	-4.597944
68.000000	1798.343349	0.291707	0.000000	-5.005136
69.000000	1821.928249	0.303947	0.000000	-5.423242
70.000000	1845.745670	0.316415	0.000000	-5.852808
71.000000	1869.868713	0.329101	0.000000	-6.294421
72.000000	1894.385338	0.341999	0.000000	-6.748642
73.000000	1919.353784	0.355098	0.000000	-7.215810
74.000000	1944.728254	0.368383	0.000000	-7.695196
75.000000	1970.439879	0.381838	0.000000	-8.185665
76.000000	1996.342368	0.395452	0.000000	-8.685976
77.000000	2022.318376	0.409217	0.000000	-9.194967
78.000000	2048.391751	0.423124	0.000000	-9.712741
79.000000	2074.645786	0.437165	0.000000	-10.239696
80.000000	2101.141484	0.451331	0.000000	-10.776379
