# ells, tt
1.015000000000000000e+02 7.492494734694526287e-03
3.015000000000000000e+02 2.918827751904451168e-03
5.015000000000000000e+02 3.076898251786681568e-03
7.015000000000000000e+02 3.071518593819373959e-03
9.015000000000000000e+02 3.130043699774699446e-03
1.101500000000000000e+03 3.055109731164404492e-03
1.301500000000000000e+03 3.058499517442765832e-03
1.501500000000000000e+03 3.080851029093325741e-03
1.701500000000000000e+03 3.078186071977358652e-03
1.901500000000000000e+03 3.072986631908409053e-03
2.101500000000000000e+03 3.075043218767527058e-03
2.301500000000000000e+03 3.103034481535356034e-03
2.501500000000000000e+03 3.074973274550037595e-03
2.701500000000000000e+03 3.090616202621930108e-03
2.901500000000000000e+03 3.057913184376297427e-03
3.101500000000000000e+03 3.087445533821005055e-03
3.301500000000000000e+03 3.088921990153818426e-03
3.501500000000000000e+03 3.065642913762158753e-03
3.701500000000000000e+03 3.069055371578610115e-03
3.901500000000000000e+03 3.094253039377100906e-03
4.101500000000000000e+03 3.086921721265921403e-03
4.301500000000000000e+03 3.067166678133727200e-03
4.501500000000000000e+03 3.071834457413615514e-03
4.701500000000000000e+03 3.083053479692510201e-03
4.901500000000000000e+03 3.078139427532667390e-03
5.101500000000000000e+03 3.079492687041495390e-03
5.301500000000000000e+03 3.084272960095945336e-03
5.501500000000000000e+03 3.086533116721888476e-03
5.701500000000000000e+03 3.082480520238083804e-03
5.901500000000000000e+03 3.071624782368763754e-03
6.101500000000000000e+03 3.068897648275606491e-03
6.301500000000000000e+03 3.088953186729916870e-03
6.501500000000000000e+03 3.075094662854017773e-03
6.701500000000000000e+03 3.061263688958421395e-03
6.901500000000000000e+03 3.087631920605317208e-03
7.101500000000000000e+03 3.092262891056062838e-03
7.301500000000000000e+03 3.076495436162018232e-03
7.501500000000000000e+03 3.070185803715091890e-03
7.701500000000000000e+03 3.075534484097169896e-03
7.901500000000000000e+03 3.079144164704210578e-03
8.101500000000000000e+03 3.075702542456546298e-03
8.301500000000000000e+03 3.078779624346339623e-03
8.501500000000000000e+03 3.071084883116425007e-03
8.701500000000000000e+03 3.078587796443606195e-03
8.901500000000000000e+03 3.076407168957673993e-03
9.101500000000000000e+03 3.079777128903730694e-03
9.301500000000000000e+03 3.083449257505246986e-03
9.501500000000000000e+03 3.083849956743799255e-03
9.701500000000000000e+03 3.069423616765672765e-03
9.901500000000000000e+03 3.072032460690658079e-03
1.010150000000000000e+04 3.092753613774877446e-03
1.030150000000000000e+04 3.085163720928435147e-03
1.050150000000000000e+04 3.071753256357966522e-03
1.070150000000000000e+04 3.070057833992004964e-03
1.090150000000000000e+04 3.083059564210312558e-03
1.110150000000000000e+04 3.081476295109830330e-03
1.130150000000000000e+04 3.071660124459711129e-03
1.150150000000000000e+04 3.074762442086472012e-03
1.170150000000000000e+04 3.084727979587089611e-03
1.190150000000000000e+04 3.084662084649326778e-03
1.210150000000000000e+04 3.081426125526823268e-03
1.230150000000000000e+04 3.073277107957807317e-03
1.250150000000000000e+04 3.087100847617450360e-03
1.270150000000000000e+04 3.074282334947242047e-03
1.290150000000000000e+04 3.068703757726354633e-03
1.310150000000000000e+04 3.073788341597668596e-03
1.330150000000000000e+04 3.087258475027766097e-03
1.350150000000000000e+04 3.070496471481339029e-03
1.370150000000000000e+04 3.078214386037465573e-03
1.390150000000000000e+04 3.080862137866964123e-03
1.410150000000000000e+04 3.087457318020440759e-03
1.430150000000000000e+04 3.082591853797184405e-03
1.450150000000000000e+04 3.072054995237388005e-03
1.470150000000000000e+04 3.075301917817962159e-03
1.490150000000000000e+04 3.081836440303361603e-03
1.510150000000000000e+04 3.078635549648905088e-03
1.530150000000000000e+04 3.078762861007580415e-03
1.550150000000000000e+04 3.081928482515448441e-03
1.570150000000000000e+04 3.083845962329283524e-03
1.590150000000000000e+04 3.071071143952287461e-03
1.610150000000000000e+04 3.076259510189628416e-03
1.630150000000000000e+04 3.084006158070702174e-03
1.650150000000000000e+04 3.080577803539842445e-03
1.670150000000000000e+04 3.070244140340299462e-03
1.690150000000000000e+04 3.080550552438673841e-03
1.710150000000000000e+04 3.086709828216589041e-03
1.730150000000000000e+04 3.082766712153192992e-03
1.750150000000000000e+04 3.069517998745395319e-03
1.770150000000000000e+04 3.070670907914637739e-03
1.790150000000000000e+04 3.081381374505854503e-03
1.810150000000000000e+04 3.081210107024104014e-03
1.830150000000000000e+04 3.074472017597955180e-03
1.850150000000000000e+04 3.077449008873177263e-03
1.870150000000000000e+04 3.082594504176322785e-03
1.890150000000000000e+04 3.080768157819427019e-03
1.910150000000000000e+04 3.080744029008592247e-03
1.930150000000000000e+04 3.077245748010977097e-03
1.950150000000000000e+04 3.081612841970119560e-03
1.970150000000000000e+04 3.076554673803198574e-03
1.990150000000000000e+04 3.074206974902342349e-03
2.010150000000000000e+04 3.074427071625582871e-03
2.030150000000000000e+04 3.085404866654505029e-03
2.050150000000000000e+04 3.075820635329447848e-03
2.070150000000000000e+04 3.224092353710681855e-03
