# ells, tt
1.015000000000000000e+02 3.138968645402789165e-02
3.015000000000000000e+02 -1.186254443791662574e-03
5.015000000000000000e+02 1.063077547460103970e-04
7.015000000000000000e+02 3.268687444805348254e-05
9.015000000000000000e+02 2.589418663880246229e-05
1.101500000000000000e+03 1.991373929184468914e-05
1.301500000000000000e+03 1.482638033772707209e-05
1.501500000000000000e+03 9.990837447056509079e-06
1.701500000000000000e+03 8.830260971215058232e-06
1.901500000000000000e+03 6.721318030041516364e-06
2.101500000000000000e+03 5.280347969797603409e-06
2.301500000000000000e+03 4.757993960773370855e-06
2.501500000000000000e+03 4.076515665707513308e-06
2.701500000000000000e+03 3.580795254407183586e-06
2.901500000000000000e+03 3.049003542760248370e-06
3.101500000000000000e+03 2.802425291331716313e-06
3.301500000000000000e+03 2.402317085232622241e-06
3.501500000000000000e+03 2.172811641971190570e-06
3.701500000000000000e+03 1.893755041137315101e-06
3.901500000000000000e+03 1.632453467878043154e-06
4.101500000000000000e+03 1.532995970013403418e-06
4.301500000000000000e+03 1.420339883761092267e-06
4.501500000000000000e+03 1.304670322025192559e-06
4.701500000000000000e+03 1.151399683396479938e-06
4.901500000000000000e+03 1.054410382158901885e-06
5.101500000000000000e+03 9.907320073904041088e-07
5.301500000000000000e+03 8.822672971923415553e-07
5.501500000000000000e+03 8.145576902077145489e-07
5.701500000000000000e+03 7.707251913058242027e-07
5.901500000000000000e+03 6.950933803469498217e-07
6.101500000000000000e+03 6.299456552520787132e-07
6.301500000000000000e+03 6.380106032555747190e-07
6.501500000000000000e+03 5.799498085006711101e-07
6.701500000000000000e+03 5.356105504576434838e-07
6.901500000000000000e+03 4.812420400283550385e-07
7.101500000000000000e+03 4.582927110495468715e-07
7.301500000000000000e+03 4.076333064221549538e-07
7.501500000000000000e+03 3.992652382392213596e-07
7.701500000000000000e+03 3.773856632204047594e-07
7.901500000000000000e+03 3.581525952349108279e-07
8.101500000000000000e+03 3.331169628500388542e-07
8.301500000000000000e+03 3.190142351355144777e-07
8.501500000000000000e+03 2.825242280197170236e-07
8.701500000000000000e+03 2.874995646315961061e-07
8.901500000000000000e+03 2.629289273912754463e-07
9.101500000000000000e+03 2.552723071350232322e-07
9.301500000000000000e+03 2.333111571047648243e-07
9.501500000000000000e+03 2.296140887231994920e-07
9.701500000000000000e+03 2.181732269400511708e-07
9.901500000000000000e+03 2.040384738947703334e-07
1.010150000000000000e+04 1.910545870604653641e-07
1.030150000000000000e+04 1.779648988410716018e-07
1.050150000000000000e+04 1.780088004659114571e-07
1.070150000000000000e+04 1.656907199219115706e-07
1.090150000000000000e+04 1.575602411234299753e-07
1.110150000000000000e+04 1.530358584348895146e-07
1.130150000000000000e+04 1.403434599686101791e-07
1.150150000000000000e+04 1.326400801277356134e-07
1.170150000000000000e+04 1.293924616297080922e-07
1.190150000000000000e+04 1.250577932261812466e-07
1.210150000000000000e+04 1.207074432696578778e-07
1.230150000000000000e+04 1.172408009337022318e-07
1.250150000000000000e+04 1.098487577529182282e-07
1.270150000000000000e+04 1.055470240068557852e-07
1.290150000000000000e+04 1.002379722487778697e-07
1.310150000000000000e+04 9.581419947795630763e-08
1.330150000000000000e+04 9.062249023581505096e-08
1.350150000000000000e+04 9.079371741461475760e-08
1.370150000000000000e+04 8.654415538955125021e-08
1.390150000000000000e+04 8.174665569810535453e-08
1.410150000000000000e+04 8.128303243775428776e-08
1.430150000000000000e+04 7.646411822138089527e-08
1.450150000000000000e+04 7.410802877950210726e-08
1.470150000000000000e+04 7.113370964796502104e-08
1.490150000000000000e+04 7.049625968911544447e-08
1.510150000000000000e+04 6.694555830707540439e-08
1.530150000000000000e+04 6.494331274168110168e-08
1.550150000000000000e+04 6.262574675458906793e-08
1.570150000000000000e+04 5.936542699894419626e-08
1.590150000000000000e+04 5.706824705379332990e-08
1.610150000000000000e+04 5.639379471140956788e-08
1.630150000000000000e+04 5.439900922915421815e-08
1.650150000000000000e+04 5.163064156425342206e-08
1.670150000000000000e+04 4.945789303339267339e-08
1.690150000000000000e+04 4.941239042350150291e-08
1.710150000000000000e+04 4.827269935807438871e-08
1.730150000000000000e+04 4.642965707036273513e-08
1.750150000000000000e+04 4.439960187238242890e-08
1.770150000000000000e+04 4.410543838075801639e-08
1.790150000000000000e+04 4.246647317445677173e-08
1.810150000000000000e+04 4.272663069506408998e-08
1.830150000000000000e+04 4.000305899491173400e-08
1.850150000000000000e+04 3.977837360966722728e-08
1.870150000000000000e+04 3.842072704938125260e-08
1.890150000000000000e+04 3.787777001675481089e-08
1.910150000000000000e+04 3.603382769039631722e-08
1.930150000000000000e+04 3.564171151841965273e-08
1.950150000000000000e+04 3.530488820676004910e-08
1.970150000000000000e+04 3.390289266424401931e-08
1.990150000000000000e+04 3.248979424602892080e-08
2.010150000000000000e+04 3.206918118600905953e-08
2.030150000000000000e+04 3.213148074556415649e-08
2.050150000000000000e+04 3.059842357612835810e-08
2.070150000000000000e+04 3.212933961665414188e-08
