# ells, tt
1.015000000000000000e+02 1.028536857498000834e-01
3.015000000000000000e+02 -4.296453448702141839e-03
5.015000000000000000e+02 1.754634243407118170e-04
7.015000000000000000e+02 -2.722596818652360304e-06
9.015000000000000000e+02 3.331246964889709511e-06
1.101500000000000000e+03 2.579423265558003955e-06
1.301500000000000000e+03 2.457289239310292939e-06
1.501500000000000000e+03 2.039199999646081996e-06
1.701500000000000000e+03 1.815617258030087835e-06
1.901500000000000000e+03 1.747879679729682149e-06
2.101500000000000000e+03 1.582661772270887418e-06
2.301500000000000000e+03 1.666752333905412640e-06
2.501500000000000000e+03 1.532249989877766147e-06
2.701500000000000000e+03 1.404669369718033461e-06
2.901500000000000000e+03 1.487969665649359761e-06
3.101500000000000000e+03 1.430185562113917056e-06
3.301500000000000000e+03 1.370870977043349813e-06
3.501500000000000000e+03 1.390253053346448660e-06
3.701500000000000000e+03 1.405848913870108275e-06
3.901500000000000000e+03 1.354222157343061369e-06
4.101500000000000000e+03 1.324175799620907705e-06
4.301500000000000000e+03 1.274827555620177366e-06
4.501500000000000000e+03 1.233956554549368959e-06
4.701500000000000000e+03 1.231015169285261234e-06
4.901500000000000000e+03 1.203882843229245173e-06
5.101500000000000000e+03 1.169728980879698441e-06
5.301500000000000000e+03 1.177728878483360944e-06
5.501500000000000000e+03 1.201643571294958302e-06
5.701500000000000000e+03 1.229735487738700331e-06
5.901500000000000000e+03 1.172660821636273449e-06
6.101500000000000000e+03 1.089920059053257578e-06
6.301500000000000000e+03 1.134409349700338301e-06
6.501500000000000000e+03 1.129212537777318724e-06
6.701500000000000000e+03 1.167547999474785250e-06
6.901500000000000000e+03 1.145310324285910082e-06
7.101500000000000000e+03 1.137503079473731088e-06
7.301500000000000000e+03 1.129987286083611281e-06
7.501500000000000000e+03 1.094717104314912531e-06
7.701500000000000000e+03 1.075192983748412004e-06
7.901500000000000000e+03 1.111979981848066558e-06
8.101500000000000000e+03 1.120728990036752170e-06
8.301500000000000000e+03 1.052812522718696026e-06
8.501500000000000000e+03 1.083523935818760031e-06
8.701500000000000000e+03 1.086900873027990007e-06
8.901500000000000000e+03 1.024414013718892742e-06
9.101500000000000000e+03 1.042175069612950772e-06
9.301500000000000000e+03 1.025588718107153396e-06
9.501500000000000000e+03 1.059890735115756968e-06
9.701500000000000000e+03 1.024760617557848369e-06
9.901500000000000000e+03 1.002417172615119096e-06
1.010150000000000000e+04 1.040079714906722831e-06
1.030150000000000000e+04 1.001595103215997418e-06
1.050150000000000000e+04 1.012081269634025699e-06
1.070150000000000000e+04 1.003901254837413332e-06
1.090150000000000000e+04 1.010174236621464274e-06
1.110150000000000000e+04 1.001107338273726506e-06
1.130150000000000000e+04 1.012314677058271859e-06
1.150150000000000000e+04 1.007115329112732334e-06
1.170150000000000000e+04 9.987447593468624404e-07
1.190150000000000000e+04 9.887881123667756777e-07
1.210150000000000000e+04 9.838443414172598893e-07
1.230150000000000000e+04 9.855615119299915335e-07
1.250150000000000000e+04 9.951830316529685719e-07
1.270150000000000000e+04 9.993753210740438750e-07
1.290150000000000000e+04 1.002656038464932713e-06
1.310150000000000000e+04 9.780798522027966016e-07
1.330150000000000000e+04 9.997683335012012001e-07
1.350150000000000000e+04 9.806891444629153582e-07
1.370150000000000000e+04 9.978085822042645402e-07
1.390150000000000000e+04 1.006482067555513089e-06
1.410150000000000000e+04 9.863471683241696586e-07
1.430150000000000000e+04 9.766015497416475472e-07
1.450150000000000000e+04 1.026353829524409475e-06
1.470150000000000000e+04 9.860885749919831805e-07
1.490150000000000000e+04 9.968499064198055288e-07
1.510150000000000000e+04 9.939477475837643171e-07
1.530150000000000000e+04 9.886308402567140958e-07
1.550150000000000000e+04 9.831427932854370483e-07
1.570150000000000000e+04 9.823227577842618432e-07
1.590150000000000000e+04 1.020128101868522130e-06
1.610150000000000000e+04 9.918224380702184486e-07
1.630150000000000000e+04 1.002901746106769292e-06
1.650150000000000000e+04 9.952173723167381603e-07
1.670150000000000000e+04 9.997918260560673749e-07
1.690150000000000000e+04 1.006162907906874146e-06
1.710150000000000000e+04 1.009226707517353971e-06
1.730150000000000000e+04 1.013111635293795124e-06
1.750150000000000000e+04 9.956072284510325599e-07
1.770150000000000000e+04 1.009600762202721083e-06
1.790150000000000000e+04 1.001702086937055847e-06
1.810150000000000000e+04 9.981396997842677360e-07
1.830150000000000000e+04 1.014892559000028398e-06
1.850150000000000000e+04 1.010530200616085570e-06
1.870150000000000000e+04 1.011104234232769366e-06
1.890150000000000000e+04 9.910624348994310639e-07
1.910150000000000000e+04 1.027674286312738566e-06
1.930150000000000000e+04 1.013702179654557092e-06
1.950150000000000000e+04 1.032515810319866565e-06
1.970150000000000000e+04 1.009618698075364650e-06
1.990150000000000000e+04 1.016799675973171755e-06
2.010150000000000000e+04 1.017036085101100681e-06
2.030150000000000000e+04 1.017256758048976541e-06
2.050150000000000000e+04 1.024982499830269182e-06
2.070150000000000000e+04 1.085084235073924042e-06
