# ells, tt
1.015000000000000000e+02 9.680680577771516937e+02
3.015000000000000000e+02 2.141433362739036284e+01
5.015000000000000000e+02 4.379606292560659142e+01
7.015000000000000000e+02 6.655283527915160846e+01
9.015000000000000000e+02 8.272633376183752318e+01
1.101500000000000000e+03 1.061915250409496707e+02
1.301500000000000000e+03 1.430378748558296422e+02
1.501500000000000000e+03 1.617443906356346019e+02
1.701500000000000000e+03 1.893188887724655558e+02
1.901500000000000000e+03 2.279047156132168936e+02
2.101500000000000000e+03 2.535123147412389528e+02
2.301500000000000000e+03 3.194394374587587322e+02
2.501500000000000000e+03 3.468368302652170883e+02
2.701500000000000000e+03 3.739406305047294836e+02
2.901500000000000000e+03 4.660112940965246935e+02
3.101500000000000000e+03 5.084031283308074194e+02
3.301500000000000000e+03 5.572652737066661075e+02
3.501500000000000000e+03 6.279474505183655992e+02
3.701500000000000000e+03 7.153907599637846033e+02
3.901500000000000000e+03 7.709907150615179035e+02
4.101500000000000000e+03 8.285952588230576339e+02
4.301500000000000000e+03 8.785567713975451625e+02
4.501500000000000000e+03 9.293881820142531751e+02
4.701500000000000000e+03 1.023413359318654102e+03
4.901500000000000000e+03 1.086959795072318684e+03
5.101500000000000000e+03 1.136487592645697305e+03
5.301500000000000000e+03 1.244352500492988611e+03
5.501500000000000000e+03 1.369491881423634595e+03
5.701500000000000000e+03 1.495564083905812822e+03
5.901500000000000000e+03 1.540448999043583171e+03
6.101500000000000000e+03 1.523715425026185812e+03
6.301500000000000000e+03 1.708020190445946355e+03
6.501500000000000000e+03 1.795436849373264522e+03
6.701500000000000000e+03 1.968602171974147723e+03
6.901500000000000000e+03 2.060675931025255977e+03
7.101500000000000000e+03 2.146059673523531274e+03
7.301500000000000000e+03 2.272378443220035479e+03
7.501500000000000000e+03 2.323910750355265009e+03
7.701500000000000000e+03 2.393644958766377840e+03
7.901500000000000000e+03 2.616415015001228767e+03
8.101500000000000000e+03 2.775908586683619887e+03
8.301500000000000000e+03 2.732466546955787635e+03
8.501500000000000000e+03 2.964366042225034107e+03
8.701500000000000000e+03 3.100698582657095812e+03
8.901500000000000000e+03 3.029575423206868436e+03
9.101500000000000000e+03 3.273272942453161704e+03
9.301500000000000000e+03 3.332264037356948393e+03
9.501500000000000000e+03 3.616331270790303734e+03
9.701500000000000000e+03 3.654031556529422687e+03
9.901500000000000000e+03 3.693708622009276951e+03
1.010150000000000000e+04 3.977502037713101345e+03
1.030150000000000000e+04 4.018954098780503045e+03
1.050150000000000000e+04 4.233890535107795586e+03
1.070150000000000000e+04 4.347993448314299712e+03
1.090150000000000000e+04 4.575038041787672228e+03
1.110150000000000000e+04 4.646225072584704321e+03
1.130150000000000000e+04 4.916627781477889584e+03
1.150150000000000000e+04 5.062678003122180598e+03
1.170150000000000000e+04 5.145431583802721434e+03
1.190150000000000000e+04 5.298228847460617544e+03
1.210150000000000000e+04 5.462434726654397309e+03
1.230150000000000000e+04 5.621185757153338272e+03
1.250150000000000000e+04 5.916251946755904100e+03
1.270150000000000000e+04 6.095938592511824936e+03
1.290150000000000000e+04 6.363689857854909860e+03
1.310150000000000000e+04 6.321495599698444494e+03
1.330150000000000000e+04 6.688872280401157695e+03
1.350150000000000000e+04 6.852314820906956811e+03
1.370150000000000000e+04 7.048221038826623953e+03
1.390150000000000000e+04 7.359710537344052682e+03
1.410150000000000000e+04 7.477136737882700800e+03
1.430150000000000000e+04 7.566993684558623499e+03
1.450150000000000000e+04 8.148157479709078871e+03
1.470150000000000000e+04 8.059671336611556399e+03
1.490150000000000000e+04 8.361993417347508512e+03
1.510150000000000000e+04 8.568615725521820423e+03
1.530150000000000000e+04 8.726291622320311944e+03
1.550150000000000000e+04 8.921966222160826874e+03
1.570150000000000000e+04 9.136221671201630670e+03
1.590150000000000000e+04 9.704757887060059147e+03
1.610150000000000000e+04 9.731797507740328001e+03
1.630150000000000000e+04 1.007741582733393989e+04
1.650150000000000000e+04 1.026362242852068994e+04
1.670150000000000000e+04 1.055733653523574867e+04
1.690150000000000000e+04 1.079122665775908717e+04
1.710150000000000000e+04 1.116667249495072792e+04
1.730150000000000000e+04 1.141984676061207938e+04
1.750150000000000000e+04 1.148803141223239072e+04
1.770150000000000000e+04 1.191592184225084929e+04
1.790150000000000000e+04 1.207754289676072403e+04
1.810150000000000000e+04 1.237315987972044604e+04
1.830150000000000000e+04 1.282073624272314555e+04
1.850150000000000000e+04 1.300098750268146250e+04
1.870150000000000000e+04 1.337226813732088158e+04
1.890150000000000000e+04 1.339724879150074958e+04
1.910150000000000000e+04 1.407645721578267694e+04
1.930150000000000000e+04 1.415046082636881329e+04
1.950150000000000000e+04 1.470971052144321402e+04
1.970150000000000000e+04 1.477658673204088336e+04
1.990150000000000000e+04 1.510931205046280047e+04
2.010150000000000000e+04 1.535909311331563003e+04
2.030150000000000000e+04 1.584148264039580499e+04
2.050150000000000000e+04 1.613141915558390610e+04
2.070150000000000000e+04 1.743758492337175994e+04
