# ells, tt
1.015000000000000000e+02 9.141091947750403608e-04
3.015000000000000000e+02 8.587297216045072920e-04
5.015000000000000000e+02 1.058724525112803320e-03
7.015000000000000000e+02 1.341520155049035368e-03
9.015000000000000000e+02 1.683725916904452169e-03
1.101500000000000000e+03 1.931586751066211071e-03
1.301500000000000000e+03 2.027324792079338803e-03
1.501500000000000000e+03 1.837629717787843397e-03
1.701500000000000000e+03 2.077296498052967535e-03
1.901500000000000000e+03 2.007618659521074982e-03
2.101500000000000000e+03 1.894357212276640869e-03
2.301500000000000000e+03 2.088638403599159168e-03
2.501500000000000000e+03 2.092231036101481565e-03
2.701500000000000000e+03 2.175734562863252449e-03
2.901500000000000000e+03 2.140719819596782498e-03
3.101500000000000000e+03 2.220676456909971216e-03
3.301500000000000000e+03 2.181051136875082272e-03
3.501500000000000000e+03 2.237031333477715062e-03
3.701500000000000000e+03 2.139817051671097110e-03
3.901500000000000000e+03 2.079808448434621298e-03
4.101500000000000000e+03 2.155931873734022453e-03
4.301500000000000000e+03 2.192816618438913137e-03
4.501500000000000000e+03 2.181583715110024975e-03
4.701500000000000000e+03 2.081015318447920238e-03
4.901500000000000000e+03 2.101316055191011691e-03
5.101500000000000000e+03 2.124967786607206196e-03
5.301500000000000000e+03 2.060217163670406259e-03
5.501500000000000000e+03 2.032622168113719114e-03
5.701500000000000000e+03 2.078274449902224597e-03
5.901500000000000000e+03 2.013153700496903269e-03
6.101500000000000000e+03 1.963562327694838138e-03
6.301500000000000000e+03 2.114825522967435281e-03
6.501500000000000000e+03 2.023759823057234321e-03
6.701500000000000000e+03 1.992871016659388071e-03
6.901500000000000000e+03 1.907866583529824753e-03
7.101500000000000000e+03 1.911989710390122601e-03
7.301500000000000000e+03 1.809855254833728526e-03
7.501500000000000000e+03 1.861574641266953555e-03
7.701500000000000000e+03 1.851818095674137316e-03
7.901500000000000000e+03 1.853619764887774139e-03
8.101500000000000000e+03 1.816168576710936117e-03
8.301500000000000000e+03 1.807136043477040530e-03
8.501500000000000000e+03 1.703570467471446272e-03
8.701500000000000000e+03 1.796569287049566222e-03
8.901500000000000000e+03 1.733701192848557471e-03
9.101500000000000000e+03 1.746310451819526720e-03
9.301500000000000000e+03 1.671437803024813972e-03
9.501500000000000000e+03 1.708917554070052110e-03
9.701500000000000000e+03 1.695572069906845945e-03
9.901500000000000000e+03 1.654632264052893764e-03
1.010150000000000000e+04 1.616976909191764197e-03
1.030150000000000000e+04 1.569213922739245547e-03
1.050150000000000000e+04 1.616173056860020860e-03
1.070150000000000000e+04 1.573567634366945366e-03
1.090150000000000000e+04 1.544333298380736732e-03
1.110150000000000000e+04 1.555936195029467353e-03
1.130150000000000000e+04 1.497796168792020965e-03
1.150150000000000000e+04 1.454949786271198409e-03
1.170150000000000000e+04 1.457899606924426645e-03
1.190150000000000000e+04 1.463135421471438869e-03
1.210150000000000000e+04 1.456497647945118740e-03
1.230150000000000000e+04 1.468241149155479972e-03
1.250150000000000000e+04 1.424954291159502518e-03
1.270150000000000000e+04 1.412149205518751886e-03
1.290150000000000000e+04 1.379306359861557068e-03
1.310150000000000000e+04 1.361490544077853006e-03
1.330150000000000000e+04 1.327659190350695406e-03
1.350150000000000000e+04 1.369980348136627625e-03
1.370150000000000000e+04 1.344038467867187574e-03
1.390150000000000000e+04 1.310296630234248326e-03
1.410150000000000000e+04 1.335058660728807899e-03
1.430150000000000000e+04 1.289689236062464611e-03
1.450150000000000000e+04 1.295619619246307901e-03
1.470150000000000000e+04 1.274740314141461009e-03
1.490150000000000000e+04 1.290599494268644806e-03
1.510150000000000000e+04 1.258792259865491436e-03
1.530150000000000000e+04 1.252556213995770912e-03
1.550150000000000000e+04 1.240159254805373642e-03
1.570150000000000000e+04 1.208927846545509522e-03
1.590150000000000000e+04 1.193267045393427324e-03
1.610150000000000000e+04 1.206170321380584587e-03
1.630150000000000000e+04 1.192113795870291832e-03
1.650150000000000000e+04 1.162735964158995942e-03
1.670150000000000000e+04 1.145538717356571696e-03
1.690150000000000000e+04 1.160999155962039739e-03
1.710150000000000000e+04 1.164922405865496469e-03
1.730150000000000000e+04 1.145512008897543298e-03
1.750150000000000000e+04 1.125248930095868946e-03
1.770150000000000000e+04 1.140206617210965008e-03
1.790150000000000000e+04 1.120853284354852595e-03
1.810150000000000000e+04 1.149311296402115608e-03
1.830150000000000000e+04 1.106099555320263876e-03
1.850150000000000000e+04 1.125626821494986850e-03
1.870150000000000000e+04 1.109749551169658460e-03
1.890150000000000000e+04 1.112886452948354601e-03
1.910150000000000000e+04 1.082763976917017375e-03
1.930150000000000000e+04 1.095671917841212206e-03
1.950150000000000000e+04 1.102448473549559821e-03
1.970150000000000000e+04 1.082801561434052883e-03
1.990150000000000000e+04 1.063115864747864571e-03
2.010150000000000000e+04 1.067527021535867680e-03
2.030150000000000000e+04 1.089886054572460680e-03
2.050150000000000000e+04 1.064340807853139627e-03
2.070150000000000000e+04 1.142317628370907072e-03
