# ells, tt
1.015000000000000000e+02 7.176842023366677302e-06
3.015000000000000000e+02 3.282502340789084813e-06
5.015000000000000000e+02 2.814022158624753152e-05
7.015000000000000000e+02 7.253893625518089582e-06
9.015000000000000000e+02 1.510153596396774814e-05
1.101500000000000000e+03 6.828332929876968611e-06
1.301500000000000000e+03 1.020198423683558349e-05
1.501500000000000000e+03 1.863633416388093896e-06
1.701500000000000000e+03 3.977610007908842873e-06
1.901500000000000000e+03 3.223477354438150602e-06
2.101500000000000000e+03 2.286676059180602813e-06
2.301500000000000000e+03 2.694640280659075069e-06
2.501500000000000000e+03 2.105323252125465113e-06
2.701500000000000000e+03 1.943628946997237812e-06
2.901500000000000000e+03 1.607390883708447898e-06
3.101500000000000000e+03 1.673600892273051669e-06
3.301500000000000000e+03 1.143712557850811429e-06
3.501500000000000000e+03 1.640485969163967827e-06
3.701500000000000000e+03 9.260888507959980611e-07
3.901500000000000000e+03 9.794616024643624653e-07
4.101500000000000000e+03 8.201507842098678516e-07
4.301500000000000000e+03 9.176513259868388623e-07
4.501500000000000000e+03 6.455783586874222546e-07
4.701500000000000000e+03 6.743674116642935312e-07
4.901500000000000000e+03 7.538312084077155064e-07
5.101500000000000000e+03 6.462913973469369503e-07
5.301500000000000000e+03 3.759227417074973295e-07
5.501500000000000000e+03 5.100286777959993579e-07
5.701500000000000000e+03 3.736307080184485019e-07
5.901500000000000000e+03 3.872927693529491083e-07
6.101500000000000000e+03 3.991183340022380015e-07
6.301500000000000000e+03 3.219007132875068940e-07
6.501500000000000000e+03 3.164321619383326558e-07
6.701500000000000000e+03 3.320177977890795159e-07
6.901500000000000000e+03 2.660216013225372621e-07
7.101500000000000000e+03 2.666145596041383059e-07
7.301500000000000000e+03 2.245377505289348210e-07
7.501500000000000000e+03 2.583265463581674865e-07
7.701500000000000000e+03 2.579109077729293890e-07
7.901500000000000000e+03 2.292327808415418656e-07
8.101500000000000000e+03 2.657370902254575403e-07
8.301500000000000000e+03 2.192686915614559946e-07
8.501500000000000000e+03 2.438102060088573874e-07
8.701500000000000000e+03 2.116888271777405913e-07
8.901500000000000000e+03 1.839607948214887985e-07
9.101500000000000000e+03 1.779674284387635817e-07
9.301500000000000000e+03 1.621768258482464385e-07
9.501500000000000000e+03 1.686960425310723044e-07
9.701500000000000000e+03 1.287827169922426356e-07
9.901500000000000000e+03 1.909193288425318299e-07
1.010150000000000000e+04 1.413499562157352990e-07
1.030150000000000000e+04 1.450013914129318488e-07
1.050150000000000000e+04 1.361826873815000648e-07
1.070150000000000000e+04 1.495087766221380768e-07
1.090150000000000000e+04 1.265202633925224248e-07
1.110150000000000000e+04 1.145078574823530426e-07
1.130150000000000000e+04 1.185818126232435361e-07
1.150150000000000000e+04 1.387502237822755943e-07
1.170150000000000000e+04 9.841449745429863025e-08
1.190150000000000000e+04 1.291359025266124677e-07
1.210150000000000000e+04 1.171892432807399509e-07
1.230150000000000000e+04 8.638372053375453398e-08
1.250150000000000000e+04 8.647052411945626345e-08
1.270150000000000000e+04 1.050985355867927293e-07
1.290150000000000000e+04 9.196227175478482920e-08
1.310150000000000000e+04 1.079328422693026513e-07
1.330150000000000000e+04 6.611978832293542493e-08
1.350150000000000000e+04 8.691191100729552031e-08
1.370150000000000000e+04 7.933998225757836030e-08
1.390150000000000000e+04 8.036001201609262357e-08
1.410150000000000000e+04 7.879116923877233916e-08
1.430150000000000000e+04 6.195805755514385802e-08
1.450150000000000000e+04 6.731727454649662595e-08
1.470150000000000000e+04 5.993268626951453876e-08
1.490150000000000000e+04 6.131376330740891907e-08
1.510150000000000000e+04 5.313111795743044580e-08
1.530150000000000000e+04 5.784034000683242878e-08
1.550150000000000000e+04 6.308263385104206201e-08
1.570150000000000000e+04 5.545269759349176597e-08
1.590150000000000000e+04 6.411426563536574929e-08
1.610150000000000000e+04 5.593213286436037258e-08
1.630150000000000000e+04 5.192490214681288418e-08
1.650150000000000000e+04 4.587063399252073554e-08
1.670150000000000000e+04 5.242744177381405131e-08
1.690150000000000000e+04 4.384069459805469674e-08
1.710150000000000000e+04 6.040142386841594844e-08
1.730150000000000000e+04 4.508783088004700784e-08
1.750150000000000000e+04 4.718920674307529601e-08
1.770150000000000000e+04 4.276811272601222703e-08
1.790150000000000000e+04 4.258006114926705537e-08
1.810150000000000000e+04 3.954881377825562118e-08
1.830150000000000000e+04 3.769577441033835781e-08
1.850150000000000000e+04 4.408091713730467550e-08
1.870150000000000000e+04 3.870947914750817046e-08
1.890150000000000000e+04 3.302321580106918382e-08
1.910150000000000000e+04 4.049817756053138820e-08
1.930150000000000000e+04 3.867878437745800735e-08
1.950150000000000000e+04 3.334690776296441197e-08
1.970150000000000000e+04 3.576692196264621119e-08
1.990150000000000000e+04 3.378187434594396933e-08
2.010150000000000000e+04 3.541829624831328200e-08
2.030150000000000000e+04 3.662265602808907430e-08
2.050150000000000000e+04 3.024442938464415022e-08
2.070150000000000000e+04 4.011501561270547160e-08
