# ells, tt
1.015000000000000000e+02 2.431698065953472043e-02
3.015000000000000000e+02 1.703520642991775413e-01
5.015000000000000000e+02 4.469996887568955524e-01
7.015000000000000000e+02 8.017765415536758367e-01
9.015000000000000000e+02 1.535495010806618987e+00
1.101500000000000000e+03 2.045689003144807394e+00
1.301500000000000000e+03 3.126279252533008979e+00
1.501500000000000000e+03 4.167999221758320161e+00
1.701500000000000000e+03 4.819720156356095409e+00
1.901500000000000000e+03 6.076188957458332318e+00
2.101500000000000000e+03 7.811003538803266366e+00
2.301500000000000000e+03 9.781268214175145914e+00
2.501500000000000000e+03 1.118863921107508119e+01
2.701500000000000000e+03 1.318112929791781340e+01
2.901500000000000000e+03 1.437822310562838446e+01
3.101500000000000000e+03 1.661736355067983339e+01
3.301500000000000000e+03 1.930853385991747828e+01
3.501500000000000000e+03 2.267653419793068892e+01
3.701500000000000000e+03 2.352723220076488886e+01
3.901500000000000000e+03 2.622986404639274483e+01
4.101500000000000000e+03 2.996540292882507828e+01
4.301500000000000000e+03 3.236402517291628556e+01
4.501500000000000000e+03 3.578486741023790785e+01
4.701500000000000000e+03 3.998890304361010095e+01
4.901500000000000000e+03 4.357826210058008343e+01
5.101500000000000000e+03 4.519671780734081779e+01
5.301500000000000000e+03 4.937671381152676986e+01
5.501500000000000000e+03 5.376749211292285224e+01
5.701500000000000000e+03 5.889534220399836073e+01
5.901500000000000000e+03 6.239580051898537505e+01
6.101500000000000000e+03 6.523385373052815339e+01
6.301500000000000000e+03 7.053669673443425836e+01
6.501500000000000000e+03 7.309030828694429260e+01
6.701500000000000000e+03 7.832467786155154954e+01
6.901500000000000000e+03 8.800642683245132503e+01
7.101500000000000000e+03 8.946140390942861131e+01
7.301500000000000000e+03 9.421111179365101407e+01
7.501500000000000000e+03 9.439979209942839589e+01
7.701500000000000000e+03 1.050842862517310010e+02
7.901500000000000000e+03 1.096376793211723140e+02
8.101500000000000000e+03 1.183932844011754923e+02
8.301500000000000000e+03 1.214773268694446102e+02
8.501500000000000000e+03 1.245258960138455677e+02
8.701500000000000000e+03 1.309694151480790936e+02
8.901500000000000000e+03 1.393344069466290307e+02
9.101500000000000000e+03 1.521162850841431577e+02
9.301500000000000000e+03 1.514265540247029946e+02
9.501500000000000000e+03 1.631591963331416082e+02
9.701500000000000000e+03 1.612686874709949052e+02
9.901500000000000000e+03 1.723452995063929620e+02
1.010150000000000000e+04 1.788620017953304853e+02
1.030150000000000000e+04 1.927027108946640510e+02
1.050150000000000000e+04 1.968215246079231520e+02
1.070150000000000000e+04 1.971593641525309124e+02
1.090150000000000000e+04 2.100120969064113865e+02
1.110150000000000000e+04 2.157585399119212752e+02
1.130150000000000000e+04 2.309369219562430544e+02
1.150150000000000000e+04 2.330697839161103104e+02
1.170150000000000000e+04 2.454262760848842504e+02
1.190150000000000000e+04 2.445289132462784210e+02
1.210150000000000000e+04 2.545480469143745950e+02
1.230150000000000000e+04 2.673033766252422083e+02
1.250150000000000000e+04 2.774980113615612254e+02
1.270150000000000000e+04 2.894219220563312547e+02
1.290150000000000000e+04 2.857671179000273014e+02
1.310150000000000000e+04 3.019331556817668343e+02
1.330150000000000000e+04 3.053887217983909181e+02
1.350150000000000000e+04 3.244064254080712999e+02
1.370150000000000000e+04 3.374510393770748919e+02
1.390150000000000000e+04 3.427343092639122801e+02
1.410150000000000000e+04 3.440733632050189499e+02
1.430150000000000000e+04 3.598689646863462599e+02
1.450150000000000000e+04 3.780904330317810036e+02
1.470150000000000000e+04 3.801463937161119588e+02
1.490150000000000000e+04 3.964815749981059980e+02
1.510150000000000000e+04 4.059292700802416789e+02
1.530150000000000000e+04 4.116338111461161020e+02
1.550150000000000000e+04 4.152736695067943060e+02
1.570150000000000000e+04 4.455921530683173160e+02
1.590150000000000000e+04 4.464501987740376876e+02
1.610150000000000000e+04 4.622530022313652012e+02
1.630150000000000000e+04 4.666374350017062511e+02
1.650150000000000000e+04 4.760799640959950239e+02
1.670150000000000000e+04 4.930451924082167352e+02
1.690150000000000000e+04 5.025551196528517153e+02
1.710150000000000000e+04 5.264666695534079963e+02
1.730150000000000000e+04 5.221987692975997106e+02
1.750150000000000000e+04 5.380669525100007604e+02
1.770150000000000000e+04 5.482362914079782286e+02
1.790150000000000000e+04 5.674631439559072987e+02
1.810150000000000000e+04 5.837936806760341142e+02
1.830150000000000000e+04 5.942971613947315745e+02
1.850150000000000000e+04 6.039525236644660708e+02
1.870150000000000000e+04 6.055086863339831780e+02
1.890150000000000000e+04 6.294223591281258905e+02
1.910150000000000000e+04 6.470835421865861008e+02
1.930150000000000000e+04 6.641992099369393827e+02
1.950150000000000000e+04 6.788186523761653461e+02
1.970150000000000000e+04 6.879404539696191705e+02
1.990150000000000000e+04 6.993857712815250807e+02
2.010150000000000000e+04 7.012264411225933145e+02
2.030150000000000000e+04 7.412350265279030737e+02
2.050150000000000000e+04 7.535264370316033364e+02
2.070150000000000000e+04 7.974192409491245144e+02
