# ells, tt, ee, bb, te
6.301500000000000000e+03 5.622485908467871118e-08 7.411224428020075644e-10 4.774481531644759757e-10 -9.203386021527737506e-10
6.501500000000000000e+03 4.976495815608627086e-08 6.350032306097786207e-10 4.297331746478152424e-10 -7.818938011210219949e-10
6.701500000000000000e+03 4.412346709080783875e-08 5.513300777619033541e-10 3.872453644138768400e-10 -6.722900963282515459e-10
6.901500000000000000e+03 3.944344530481265184e-08 4.816252266673342588e-10 3.484693392770830156e-10 -5.898440275965639312e-10
7.101500000000000000e+03 3.512273888934046828e-08 4.233248429650794096e-10 3.129824234826726547e-10 -5.159536197026388660e-10
7.301500000000000000e+03 3.156742291212135731e-08 3.736909397239636038e-10 2.811748270725179918e-10 -4.518118071133905689e-10
7.501500000000000000e+03 2.838600006761174170e-08 3.306867496964700763e-10 2.532717468136314018e-10 -3.998730688608743397e-10
7.701500000000000000e+03 2.579847257867659959e-08 2.944757998876975715e-10 2.294078114048960652e-10 -3.536170814040042436e-10
7.901500000000000000e+03 2.351447906294504174e-08 2.636273498794095587e-10 2.089781283316040061e-10 -3.171303874080485758e-10
8.101500000000000000e+03 2.131563789026659797e-08 2.378490253218869543e-10 1.913525165375112374e-10 -2.874299879720642261e-10
8.301500000000000000e+03 1.966699719745073105e-08 2.163482173382748454e-10 1.763805064889178034e-10 -2.589973354764916051e-10
8.501500000000000000e+03 1.794411268841493477e-08 1.980818364768378051e-10 1.636458426129785891e-10 -2.396795982689685622e-10
8.701500000000000000e+03 1.659961993180166276e-08 1.825447186514710298e-10 1.526625440053810564e-10 -2.235709166648108959e-10
8.901500000000000000e+03 1.535173901207928567e-08 1.690218329409620451e-10 1.426862541113156043e-10 -2.042021424985612316e-10
9.101500000000000000e+03 1.417731963330995724e-08 1.567758816334653764e-10 1.332628279731483905e-10 -1.905010433067429754e-10
9.301500000000000000e+03 1.314280403424598644e-08 1.449458452437314041e-10 1.239462825930265980e-10 -1.788323038989379711e-10
9.501500000000000000e+03 1.208952509225759134e-08 1.340617889703579495e-10 1.145718760558353073e-10 -1.626326547393046718e-10
9.701500000000000000e+03 1.120849703049845999e-08 1.236544811985279508e-10 1.055718297451565489e-10 -1.490808815175717707e-10
9.901500000000000000e+03 1.027048976973278569e-08 1.135058645433236279e-10 9.733628164327466040e-11 -1.391002573524100147e-10
1.010150000000000000e+04 9.607109547204768722e-09 1.047092046566512018e-10 9.012262731619437009e-11 -1.271564399860627985e-10
1.030150000000000000e+04 8.938938581638408665e-09 9.663073136741481816e-11 8.392162613988057241e-11 -1.153443409404887406e-10
1.050150000000000000e+04 8.383009641273082697e-09 8.971936265719836502e-11 7.873976843060989583e-11 -1.082147213375809110e-10
1.070150000000000000e+04 7.878404948599975652e-09 8.328163014820386264e-11 7.419443699043846434e-11 -1.010473005637151684e-10
1.090150000000000000e+04 7.410131764580832258e-09 7.808165529269249183e-11 6.995125018134928019e-11 -9.307312168520857329e-11
1.110150000000000000e+04 6.996763632455366513e-09 7.298424898296451898e-11 6.588511497819433868e-11 -8.625996100019992375e-11
1.130150000000000000e+04 6.579295666339314021e-09 6.831207195671950807e-11 6.192597919630417498e-11 -8.254979087039492871e-11
1.150150000000000000e+04 6.132592064623413424e-09 6.413377470787762907e-11 5.805508432981600983e-11 -7.680912427799025491e-11
1.170150000000000000e+04 5.800002180322966902e-09 6.023505308539441464e-11 5.452503969981712917e-11 -7.074409745253034991e-11
1.190150000000000000e+04 5.429731260887438914e-09 5.659510199368626628e-11 5.155079695370067225e-11 -6.799350446706981662e-11
1.210150000000000000e+04 5.156429364950570284e-09 5.342242948436310524e-11 4.901370005429051706e-11 -6.465496060403837828e-11
1.230150000000000000e+04 4.924475878185138219e-09 5.042760842934714324e-11 4.657603118267344079e-11 -5.944732875593468787e-11
1.250150000000000000e+04 4.631340255172474864e-09 4.771280097454989881e-11 4.405566511952249908e-11 -5.701941217519347113e-11
1.270150000000000000e+04 4.343479888261619252e-09 4.483750414600805778e-11 4.145704056212517282e-11 -5.414708025825545768e-11
1.290150000000000000e+04 4.085975986734870911e-09 4.233126967015380187e-11 3.892390908117926068e-11 -5.038753287969384761e-11
1.310150000000000000e+04 3.818376651528582590e-09 3.980669372271469346e-11 3.659706844988763995e-11 -4.758721023592859562e-11
1.330150000000000000e+04 3.659630154950980113e-09 3.743124244649975146e-11 3.454074898387654102e-11 -4.504043693802815899e-11
1.350150000000000000e+04 3.428800851713370068e-09 3.533875315621152222e-11 3.262050807304887118e-11 -4.234818823228377574e-11
1.370150000000000000e+04 3.232165829278329429e-09 3.340582756434204625e-11 3.079687950880806276e-11 -4.021725952849490105e-11
1.390150000000000000e+04 3.042486794899809607e-09 3.158741051237403277e-11 2.912175976407484159e-11 -3.806524703031938152e-11
1.410150000000000000e+04 2.867608518084725960e-09 3.003557626494713205e-11 2.766948229476402252e-11 -3.642533047057927914e-11
1.430150000000000000e+04 2.738438507791166879e-09 2.855171893387708304e-11 2.642527623300983757e-11 -3.466380884235095065e-11
1.450150000000000000e+04 2.593788198428067984e-09 2.722930742803976531e-11 2.529310386429951077e-11 -3.297007272792268704e-11
1.470150000000000000e+04 2.472671670289427289e-09 2.591685924262459661e-11 2.417650965372103699e-11 -3.160371441372035895e-11
1.490150000000000000e+04 2.345229457947692780e-09 2.459727489774201812e-11 2.300048393834233160e-11 -2.987638777042082266e-11
1.510150000000000000e+04 2.232564080227236409e-09 2.332777186078884234e-11 2.177373574528891161e-11 -2.802177717528641105e-11
1.530150000000000000e+04 2.114789513430426757e-09 2.198309620569153427e-11 2.052355944315630376e-11 -2.663396401136318690e-11
1.550150000000000000e+04 1.998603914194082346e-09 2.076081322466504811e-11 1.932755260901067416e-11 -2.498738803675889534e-11
1.570150000000000000e+04 1.906284213347188929e-09 1.962301102794019551e-11 1.828340896976533103e-11 -2.330388815198049992e-11
1.590150000000000000e+04 1.814554984630307426e-09 1.858659916838995077e-11 1.745191320212873106e-11 -2.230951840162189269e-11
1.610150000000000000e+04 1.750759005823872794e-09 1.774435879613641773e-11 1.681339582671559465e-11 -2.121996603209548202e-11
1.630150000000000000e+04 1.693039323093476663e-09 1.695898088289845949e-11 1.625784328851412182e-11 -2.000599716997502092e-11
1.650150000000000000e+04 1.631231501388170392e-09 1.627793883065638637e-11 1.567687294461530030e-11 -1.943010525788286844e-11
1.670150000000000000e+04 1.557231088502048190e-09 1.556648105727319266e-11 1.500923088086411071e-11 -1.852803426499842977e-11
1.690150000000000000e+04 1.489995574360446346e-09 1.493864729442233084e-11 1.429873392908197824e-11 -1.759282530456338094e-11
1.710150000000000000e+04 1.407051144688106844e-09 1.427566879688027096e-11 1.362107067680178580e-11 -1.706060491413552856e-11
1.730150000000000000e+04 1.358516781623039727e-09 1.368792858567676490e-11 1.304958795672728459e-11 -1.640664868638973724e-11
1.750150000000000000e+04 1.303075511743532813e-09 1.317133266829714639e-11 1.258535058596007427e-11 -1.556717440160420200e-11
1.770150000000000000e+04 1.258648364880322731e-09 1.269596127811291762e-11 1.218896737117543311e-11 -1.523474269424354643e-11
1.790150000000000000e+04 1.212500303703145734e-09 1.222180668152423936e-11 1.178968796175459966e-11 -1.478765210821923805e-11
1.810150000000000000e+04 1.161555181719895336e-09 1.182237775604235431e-11 1.135844363936853506e-11 -1.407833898673083451e-11
1.830150000000000000e+04 1.116597337954200976e-09 1.136562094191774661e-11 1.091423911393415351e-11 -1.359513065693056873e-11
1.850150000000000000e+04 1.067253367051587632e-09 1.092036633451437857e-11 1.047756511489494330e-11 -1.328777635568366711e-11
1.870150000000000000e+04 1.028009399335455984e-09 1.051060829026046529e-11 1.005973334233115675e-11 -1.258393953762748429e-11
1.890150000000000000e+04 9.934833013305632183e-10 1.008464884056448403e-11 9.672306612155793177e-12 -1.199286635455798235e-11
1.910150000000000000e+04 9.528302555886681550e-10 9.694652690398433223e-12 9.324528369669653710e-12 -1.171130558902218074e-11
1.930150000000000000e+04 9.220930248834200596e-10 9.323330203429598793e-12 9.002117292297465865e-12 -1.118439560271371117e-11
1.950150000000000000e+04 8.941104720407317593e-10 8.972528949032326453e-12 8.694821379695207907e-12 -1.062187769239196699e-11
1.970150000000000000e+04 8.624189389243122446e-10 8.643863665197233201e-12 8.399136749724848382e-12 -1.029679830248493229e-11
1.990150000000000000e+04 8.374189897983041443e-10 8.312367711736568379e-12 8.104614281878616052e-12 -9.931264686847734273e-12
2.010150000000000000e+04 8.050660387942495626e-10 8.012022305436445191e-12 7.801089379682361957e-12 -9.455544012422651959e-12
2.030150000000000000e+04 7.832588139204940801e-10 7.790464266790528427e-12 7.585802225267228533e-12 -9.229715501468519230e-12
2.050150000000000000e+04 7.309694504223727312e-10 7.220720129905400777e-12 7.042328365735896030e-12 -8.560926600745904474e-12
2.070150000000000000e+04 8.972502864620681055e-10 8.901047557639525222e-12 8.696078663161008463e-12 -1.055998191276506201e-11
