,RADeg,decDeg,z,fluxmJy_1.4GHz,fluxmJy_30GHz,fluxmJy_90GHz,fluxmJy_148GHz,fluxmJy_219GHz,fluxmJy_277GHz,fluxmJy_350GHz
0,2.54673,3.0411159999999997,0.04233,16.6322,1.47517,0.593726,0.397624,0.290504,0.240716,0.199632
1,3.503856,3.545379000000006,0.04439,19.7146,1.68315,0.694486,0.466421,0.340899,0.282486,0.234275
2,3.5310440000000005,3.628186000000006,0.04439,3.84774,0.339814,0.135319,0.0905332,0.0661271,0.0547913,0.0454391
3,6.999583,2.7861770000000026,0.04472,6.93293,0.596638,0.247187,0.166033,0.121352,0.100559,0.0833966
4,7.191731,6.569081000000003,0.0468,6.4327,1.02608,2.22077,3.52781,4.8072,5.57396,6.24256
5,9.74867,7.782455,0.04845,38.3536,3.10988,1.19746,0.798948,0.583158,0.483116,0.400628
6,8.679164,6.376421000000006,0.05131,10.8398,0.928492,0.380013,0.255156,0.186486,0.154531,0.128158
7,1.781679,10.919918000000001,0.0512,3.25806,0.262189,0.107732,0.0723556,0.0528839,0.0438222,0.0363433
8,10.441846,2.5397469999999993,0.05978,5.65185,1.07216,0.573646,0.353203,0.218147,0.158112,0.113287
9,10.467955,2.4940339999999948,0.05978,53.5536,30.9551,15.9045,8.71249,4.66057,3.01364,1.88201
10,6.265498,8.061974000000001,0.0562,2.56072,0.219621,0.091177,0.0612449,0.0447635,0.0370933,0.0307627
11,6.751658,8.507713999999998,0.05676,13.1385,1.35326,0.525578,0.33005,0.233524,0.191633,0.158159
12,8.755327,7.522400000000002,0.05866,11.5366,0.975822,0.401946,0.269909,0.197267,0.163465,0.135567
13,7.891666,4.442049000000002,0.0572,138.577,12.2117,4.97771,3.32776,2.42932,2.01261,1.669
14,7.766871999999999,4.523914999999996,0.0572,46.9903,5.83148,1.89518,1.12648,0.774908,0.628874,0.51523
15,5.419448,1.3826719999999961,0.06373,13.4337,1.12341,0.456563,0.306576,0.224071,0.185676,0.153987
16,6.079735,7.7065900000000065,0.06102,6.16462,0.518867,0.212216,0.14249,0.104141,0.0862963,0.0715684
17,7.675967,2.5345640000000014,0.06384,16.9491,1.27853,0.52779,0.354518,0.259115,0.214716,0.178071
18,7.710027000000001,2.591989999999998,0.06384,18.5079,1.66448,0.668236,0.444217,0.323607,0.267952,0.22215
19,7.688645,2.585531999999996,0.06384,24.6525,2.07753,0.861467,0.578656,0.422936,0.350466,0.290653
20,3.399944,8.646708999999998,0.06725,15.3124,1.30748,0.542356,0.364302,0.266265,0.220641,0.182985
21,5.212414,3.6191500000000016,0.06622,4.51118,0.389829,0.160912,0.108061,0.0789798,0.0654465,0.054277
22,0.829959,4.070245000000003,0.06679,12.7872,1.27946,0.563833,0.368989,0.258424,0.207813,0.167338
23,0.7719600000000001,4.1106250000000015,0.06679,6.51684,0.554443,0.228769,0.153652,0.112303,0.0930599,0.0771777
24,7.428666,3.4162529999999967,0.06873,15.3641,1.32672,0.548375,0.368212,0.269109,0.222995,0.184937
25,9.029603,4.443037000000002,0.06793,2.16665,0.186921,0.0771423,0.0518105,0.0378677,0.031379,0.0260237
26,1.4568830000000002,6.750888,0.0685,1.58931,0.136394,0.0562949,0.0378064,0.0276319,0.0228972,0.0189894
27,7.771344,9.078237999999999,0.0701,1.99265,0.178162,0.0718884,0.0478042,0.0348104,0.0288169,0.0238873
28,8.629934,3.6539009999999945,0.07022,3.48509,0.298979,0.124008,0.0832958,0.0608802,0.0504484,0.0418386
29,8.614717,3.415965000000003,0.07022,12.8386,1.16159,0.474774,0.312955,0.226503,0.187092,0.154895
30,8.750848,9.240803000000005,0.07022,3.07821,0.267044,0.110575,0.074084,0.0540802,0.0447961,0.0371434
31,8.732663,9.259364000000001,0.07022,7.6866,0.412671,0.134313,0.0895546,0.0654126,0.0542012,0.0449504
34,2.446705,6.294549000000001,0.06805,2.20199,0.185505,0.0763023,0.0512476,0.0374564,0.0310382,0.0257411
35,9.465326,4.8821539999999946,0.07367,6.11008,0.530888,0.219098,0.146793,0.107163,0.0887655,0.0735992
36,9.080949,5.844603,0.0724,5.37167,0.505065,0.192485,0.126464,0.091787,0.0759315,0.0629255
37,4.773427,10.494160999999998,0.07413,3.40207,0.293668,0.120778,0.0810953,0.0592698,0.0491138,0.0407317
38,7.476718999999999,7.7552940000000055,0.07194,1.94202,0.16854,0.0694179,0.0465918,0.0340498,0.028215,0.0233996
39,5.09417,10.101132000000005,0.07309,8.118,0.684622,0.283737,0.190587,0.139299,0.11543,0.0957301
40,9.218048,4.557377000000006,0.08075,5.31081,0.457027,0.189766,0.127468,0.0931659,0.077202,0.0640262
42,9.820424,10.637398999999995,0.08922,2.98707,0.255558,0.106055,0.0712383,0.0520676,0.0431459,0.0357823
43,10.042796,9.672464999999997,0.09124,1.03964,0.0937211,0.0365516,0.0243698,0.0177865,0.0147356,0.0122198
45,10.888521,10.610969000000004,0.08958,1.38876,0.119472,0.0495106,0.0332547,0.0243055,0.0201408,0.0167034
49,8.031596,11.423674,0.09267,6.24728,0.551904,0.221217,0.147702,0.107785,0.0892865,0.0740384
50,0.718884,8.628972999999995,0.09675,7.0681,0.597465,0.237753,0.159193,0.11629,0.0963555,0.0799087
51,7.42791,9.751599000000004,0.09639,2.9049,0.256479,0.103288,0.0692233,0.0505812,0.041913,0.0347596
52,7.392819,9.732686999999993,0.09639,1.45897,0.123936,0.0512175,0.034399,0.0251417,0.0208337,0.0172781
53,4.909707,10.760116000000005,0.09699,1.81614,0.406233,0.483177,0.465853,0.405497,0.352565,0.292632
54,7.427777999999999,6.423964999999999,0.09663,7.31885,0.837742,0.289629,0.177416,0.12393,0.101115,0.0831038
55,10.052931,8.827542,0.09291,1.65165,0.17459,0.0627193,0.0394545,0.0279584,0.0229282,0.0189013
56,0.510027,10.206301999999997,0.09471,5.37888,0.539912,0.207711,0.132816,0.0944141,0.0774013,0.0637503
57,0.594583,10.198878000000006,0.09471,1.28338,0.108488,0.0449994,0.0302265,0.0220924,0.0183069,0.0151825
58,7.111919,9.965476000000002,0.09555,2.6361,0.230577,0.0945676,0.0632857,0.0461966,0.0382686,0.0317328
59,6.813873,7.764120000000007,0.1007,5.21328,0.445165,0.184322,0.123805,0.0904882,0.0749831,0.062186
60,2.154221,10.136593999999999,0.09771,1.65918,0.142648,0.0592314,0.0397866,0.0290797,0.0240969,0.0199844
61,2.582259,10.432771000000002,0.09832,11.5614,0.934379,0.385172,0.25872,0.189097,0.156695,0.129953
62,1.41673,6.541023,0.09723,1.09324,0.19267,0.0639407,0.0336551,0.0207791,0.0160376,0.0126964
63,1.326179,6.492976000000002,0.09723,7.56996,0.688985,0.290279,0.192399,0.138325,0.113456,0.0932255
64,1.703733,8.643265999999997,0.09723,1.09627,0.0942966,0.0389809,0.0261755,0.0191305,0.0158524,0.0131469
65,8.6917,8.411022000000006,0.09832,7.11631,0.571982,0.23352,0.156792,0.114594,0.0949583,0.0787521
66,3.103331,10.511126000000008,0.09771,5.31503,0.460164,0.1893,0.126996,0.0927937,0.0768894,0.0637656
67,3.101917,10.570929000000001,0.09771,1.18574,0.107812,0.0399668,0.026397,0.0192137,0.015908,0.0131886
68,5.799126,11.173364,0.09747,1.80378,0.154846,0.0641,0.043055,0.0314686,0.0260765,0.0216261
70,1.426525,4.220412000000005,0.09795,1.10341,0.094476,0.0392272,0.0263495,0.0192587,0.0159587,0.0132351
71,1.66369,6.977816000000002,0.09711,4.09196,0.349778,0.145236,0.0975568,0.0713036,0.0590858,0.0490018
72,7.394055,7.436292000000003,0.09989,2.67508,0.316113,0.108399,0.0658793,0.0459203,0.037469,0.0308095
73,10.940708,8.332818000000001,0.09928,1.91258,0.165445,0.0682731,0.0458464,0.033508,0.0277663,0.0230276
74,10.396718,8.979432999999998,0.09723,19.3402,2.09175,0.788924,0.488347,0.343645,0.281614,0.232283
75,6.115358,10.602343999999995,0.09711,2.18211,0.274735,0.136561,0.0867358,0.056825,0.0433808,0.0330994
76,6.736668,3.8701109999999947,0.1007,17.9106,1.52004,0.63094,0.423811,0.309761,0.256683,0.212876
77,1.313838,4.970903000000004,0.09771,0.811272,0.0826821,0.0335802,0.0212109,0.0148251,0.0120489,0.00986242
78,1.175727,7.034416000000001,0.09687,10.3956,0.894854,0.371303,0.249406,0.182289,0.151054,0.125274
79,11.079463,9.195335999999994,0.09819,1.30621,0.123064,0.0489655,0.0319033,0.0230012,0.0189833,0.0157119
81,9.695458,6.988055000000005,0.1038,6.17007,0.7138,0.233838,0.144451,0.102432,0.084216,0.0695879
82,1.693377,10.854477999999997,0.1036,6.14047,0.493299,0.203454,0.136657,0.0998813,0.0827667,0.0686412
83,4.697796,6.1014729999999995,0.1045,7.39626,0.627706,0.260596,0.175046,0.12794,0.106018,0.0879241
85,2.038364,10.631156000000004,0.1013,16.8863,1.45068,0.600064,0.403037,0.294576,0.2441,0.202441
86,8.308337,2.7764080000000004,0.1029,1.39667,0.1201,0.0498518,0.0334861,0.0244747,0.020281,0.0168197
87,5.654486,6.999503000000004,0.1035,4.34948,0.374803,0.15505,0.104142,0.0761163,0.0630738,0.0523092
88,5.631977,6.954141,0.1035,0.726542,0.062413,0.025747,0.0172925,0.0126389,0.0104732,0.00868581
89,5.702114,9.532432999999994,0.1026,1.1148,0.0955575,0.0396241,0.0266151,0.0194528,0.0161196,0.0133685
90,1.725484,10.774602999999999,0.1022,2.50109,0.217818,0.0893513,0.059932,0.0437931,0.0362879,0.0300945
91,10.70128,2.787354,0.1021,10.3872,1.4444,0.452666,0.261432,0.180116,0.147018,0.121116
92,7.354448,4.053423,0.105,2.74008,0.237368,0.097612,0.0654893,0.0478539,0.0396524,0.0328846
93,0.815425,9.409213999999997,0.1028,3.25432,0.282183,0.115132,0.0771023,0.056304,0.0466465,0.0386818
94,5.339894,0.6184530000000021,0.1069,2.17048,0.427107,0.136048,0.0691522,0.041354,0.0313799,0.0245195
95,7.254064999999999,3.796220999999999,0.1073,4.82264,0.432685,0.173345,0.115385,0.0841091,0.0696558,0.0577537
96,3.468587,10.488599999999995,0.1071,0.981319,0.0841884,0.0348441,0.0234022,0.0171043,0.0141735,0.0117545
97,3.498823,10.514961000000007,0.1071,5.16092,0.440992,0.182276,0.122418,0.0894734,0.0741421,0.0614885
98,8.603437,0.7130210000000056,0.1081,2.07408,0.17145,0.0710859,0.0477493,0.0348996,0.0289196,0.023984
99,1.9025839999999998,4.9514539999999965,0.1078,0.909204,0.0907573,0.0321329,0.0211543,0.0154096,0.0127635,0.0105839
100,5.330253,11.042861000000002,0.1078,3.68372,0.324214,0.131762,0.0882996,0.0645163,0.0534595,0.0443354
101,5.322039,11.012974999999997,0.1078,43.2668,3.79469,1.55103,1.03758,0.757395,0.627427,0.520279
102,0.615517,10.941624999999995,0.1056,1.01278,0.086434,0.0356972,0.0239733,0.0175216,0.0145192,0.0120413
103,1.513561,8.716132000000004,0.1134,4.7458,0.415,0.170242,0.113921,0.0831567,0.0688855,0.0571206
104,5.660077,11.437858000000004,0.1109,3.11563,0.176681,0.0527682,0.0349727,0.025526,0.0211492,0.0175392
106,9.135375,3.0401339999999974,0.1137,0.891237,0.0790484,0.0323459,0.0215239,0.015657,0.0129528,0.0107319
107,9.10016,3.042681000000005,0.1137,2.30947,0.196323,0.0811779,0.0545233,0.0398505,0.0330221,0.0273863
110,3.52117,5.010293999999998,0.1158,2.4068,0.196471,0.0810177,0.0544164,0.0397724,0.0329574,0.0273327
111,3.537371,5.027481999999997,0.1158,1.09301,0.137949,0.0452907,0.0271228,0.0190255,0.0156123,0.012895
112,9.083656,8.392706,0.1175,0.614239,0.269683,0.139553,0.0750915,0.0394829,0.0254391,0.016054
113,10.114019,1.206747000000001,0.1158,13.277,1.22225,0.470667,0.313244,0.228577,0.189367,0.157038
114,9.913765,1.6270080000000016,0.1177,4.90747,0.445686,0.173481,0.116,0.0847407,0.0702172,0.058233
115,8.012288000000002,3.5966150000000043,0.1152,16.7827,1.44038,0.597987,0.401676,0.293582,0.243277,0.201758
116,3.7198020000000005,4.495095999999998,0.116,10.4266,0.905543,0.372886,0.250177,0.182813,0.151483,0.125629
117,3.71309,4.462854000000003,0.116,0.746138,0.064378,0.0266787,0.0179178,0.0130957,0.0108518,0.00899974
118,3.744443,4.493930999999997,0.116,1.10279,0.204145,0.21751,0.20392,0.174499,0.150381,0.123827
120,7.391559,4.016876000000005,0.1157,0.63568,0.0550268,0.022716,0.015252,0.011147,0.00923696,0.00766051
121,0.972873,4.638228999999999,0.1141,0.846587,0.0726501,0.0300492,0.020183,0.0147516,0.0122239,0.0101377
122,1.076578,4.548992000000006,0.1141,4.82354,0.382053,0.155569,0.104454,0.0763425,0.0632611,0.0524646
123,2.840045,4.978760000000003,0.1141,4.98109,0.427503,0.177148,0.118985,0.0869648,0.0720634,0.0597646
124,8.549705,2.28131,0.1166,4.14302,0.362257,0.14849,0.0994533,0.0726377,0.0601833,0.0499096
125,0.841534,4.616763999999996,0.1148,3.55204,0.301546,0.121479,0.0814958,0.0595569,0.0493513,0.0409286
126,3.63183,5.324316000000005,0.1165,0.57606,0.0493549,0.0204873,0.0137616,0.0100582,0.00833477,0.00691231
127,3.676631,10.969636000000003,0.1168,1.2966,0.574241,0.389457,0.226356,0.121443,0.0773669,0.0472935
128,10.483286,2.106015000000002,0.1216,1.05258,0.0911337,0.0375552,0.0252154,0.018429,0.0152711,0.0126648
129,7.309545,4.332414000000001,0.1212,1.11307,0.0956114,0.0396658,0.0266437,0.0194737,0.0161369,0.0133829
130,7.285013,4.358616999999998,0.1212,10.2242,1.67633,0.985351,0.611454,0.371214,0.265248,0.188136
131,10.806323,4.1436609999999945,0.1208,0.558099,0.0498801,0.0199352,0.0132829,0.00968617,0.00802239,0.00665183
132,6.663622,4.781380999999998,0.1221,0.533042,0.0460031,0.0188533,0.0126553,0.00924895,0.00766408,0.00635607
133,3.895962,5.824240999999995,0.1208,1.31749,0.110508,0.0458372,0.0307894,0.0225038,0.0186477,0.0154652
134,9.618778,6.246782000000004,0.1217,1.59225,0.137272,0.0567458,0.0381031,0.0278477,0.0230758,0.0191375
135,6.207734000000001,11.058956999999998,0.1195,1.40828,0.120966,0.0501239,0.0336676,0.0246074,0.0203909,0.0169109
136,10.070619,0.618002,0.1221,0.909251,0.0747599,0.0306657,0.0205899,0.0150483,0.0124698,0.0103416
137,10.033586,0.5795349999999955,0.1221,0.597241,0.0510355,0.0211854,0.0142305,0.010401,0.00861881,0.00714787
138,10.142038,3.199192000000003,0.1219,1.05154,0.0839588,0.0347764,0.0233597,0.0170734,0.0141479,0.0117333
139,4.188936,5.324550000000001,0.1201,1.06114,0.0912449,0.0377244,0.0253357,0.0185174,0.0153444,0.0127256
140,9.805055,8.186990000000005,0.1203,2.7693,0.2346,0.0973592,0.0653975,0.0477986,0.0396083,0.0328485
141,9.783648,8.300553000000004,0.1203,0.940618,0.0806657,0.0333061,0.0223679,0.0163482,0.0135469,0.0112349
142,8.643545,10.147175999999996,0.1192,3.13217,0.263727,0.108303,0.072709,0.0531385,0.0440328,0.0365178
143,11.098813,1.922054,0.1221,3.94754,0.370265,0.156248,0.102319,0.0727806,0.0593898,0.048625
144,10.283304,2.479072999999997,0.121,1.87389,0.161205,0.0669339,0.0449604,0.0328613,0.0272305,0.0225832
146,3.7325749999999998,6.010742999999994,0.1196,7.08693,0.690974,0.287733,0.18364,0.129082,0.105189,0.0862853
147,3.725689,6.012502000000003,0.1196,8.90181,0.665345,0.275082,0.184775,0.135051,0.11191,0.0928109
148,11.329739,1.0249200000000016,0.1214,2.47778,0.207821,0.0850857,0.0571077,0.0417346,0.0345828,0.0286805
149,10.152614,1.8379870000000047,0.1216,4.3112,0.378001,0.153863,0.102969,0.0751865,0.0622911,0.0516561
150,1.042854,3.0666900000000035,0.1208,1.73604,0.146906,0.0609842,0.0409639,0.0299403,0.02481,0.0205758
151,1.098717,3.041143999999996,0.1208,10.2937,1.67239,0.429116,0.231135,0.153682,0.123905,0.101359
152,4.917701,4.161952999999995,0.119,0.727852,0.0576034,0.0237189,0.0159307,0.0116436,0.00964846,0.0080018
153,9.701086,4.086926999999999,0.1217,1.09739,0.094051,0.0390163,0.0262075,0.0191549,0.0158727,0.0131638
154,7.347526,4.487105000000004,0.1222,3.11143,0.263205,0.10923,0.0733712,0.0536265,0.0444376,0.0368536
155,9.409908,6.2516300000000005,0.1214,3.6986,0.316819,0.131353,0.0882292,0.0644861,0.0534364,0.0443166
156,10.31791,6.008574000000006,0.1225,5.04629,0.583918,0.267975,0.171794,0.11635,0.0912636,0.0716145
157,5.311445,8.760653000000001,0.1258,2.63366,0.200922,0.074883,0.0499386,0.0364565,0.0302043,0.0250479
158,5.723992,9.812733999999997,0.1269,2.13472,0.187294,0.0767032,0.0512768,0.0374121,0.0309869,0.0256926
159,5.664067,9.792900999999997,0.1269,0.729813,0.0621476,0.0257838,0.0173192,0.0126585,0.0104895,0.00869927
160,5.752814000000001,9.777790999999995,0.1269,1.73363,0.14927,0.0618152,0.0415195,0.0303462,0.0251464,0.0208548
161,5.710397,9.720557999999999,0.1269,5.99708,0.439232,0.170462,0.114266,0.0835002,0.0691912,0.0573824
162,10.985474,10.884863000000003,0.1231,0.654343,0.0566212,0.0234192,0.0157103,0.0114764,0.00950828,0.0078848
166,9.943161,2.335334000000005,0.1245,1.1166,0.0880779,0.0358748,0.0240905,0.0176073,0.0145903,0.0121002
167,9.939616,2.3252790000000045,0.1245,0.898219,0.114719,0.128843,0.145557,0.150439,0.146918,0.137897
168,9.966064,2.329038999999999,0.1245,1.8141,0.154531,0.0641343,0.0430798,0.0314867,0.0260915,0.0216386
169,10.09821,2.650574999999997,0.1239,13.7865,1.20728,0.499547,0.333463,0.24277,0.200863,0.166423
170,10.689147,2.869036000000005,0.1264,1.84479,0.162098,0.0643244,0.04313,0.0315187,0.0261176,0.0216602
171,8.822689000000002,3.330736999999997,0.1231,2.48596,0.21188,0.0878073,0.0589797,0.0431078,0.0357213,0.0296249
172,3.431403,5.675099,0.1239,5.96022,0.511164,0.21211,0.142476,0.104135,0.0862912,0.0715642
174,4.878883,8.503487000000002,0.125,0.509139,0.0457184,0.0184825,0.0122678,0.0089253,0.00738676,0.00612246
175,6.988915,11.258112000000002,0.1232,0.837475,0.0723049,0.0295664,0.0198223,0.0144815,0.011999,0.00995086
176,9.38868,0.6913960000000063,0.1244,9.72467,0.845002,0.344631,0.231239,0.168989,0.140031,0.116132
177,1.628879,1.469119,0.1251,0.844945,0.0752923,0.0305864,0.0203429,0.0148038,0.0122504,0.010152
178,9.484073,2.064635999999997,0.1231,3.49859,0.283053,0.117118,0.0786684,0.0574982,0.0476459,0.0395144
179,9.494599,2.0466490000000066,0.1231,3.23198,0.271676,0.112359,0.0754696,0.0551601,0.0457085,0.0379076
180,11.212275,2.5967779999999987,0.1246,1.43805,0.127996,0.0522838,0.0347438,0.025275,0.0209155,0.0173341
182,6.07508,9.500526,0.1261,1.04013,0.08959,0.0371943,0.0249839,0.0182606,0.0151316,0.0125492
184,0.516882,2.436041999999999,0.126,14.0458,1.34387,0.527369,0.342377,0.245808,0.202379,0.167184
185,10.461099,2.7251839999999983,0.1249,2.12794,0.180657,0.0748202,0.0502552,0.036731,0.0304372,0.0252426
187,4.695990000000001,6.523852000000004,0.123,2.68674,0.223823,0.0924933,0.0621257,0.0454071,0.0376267,0.0312051
190,2.623187,8.404458000000005,0.1272,1.26804,0.109911,0.0450511,0.0302481,0.0221074,0.0183193,0.0151928
191,0.531809,8.650202999999998,0.1295,0.914781,0.0789988,0.0326632,0.0219281,0.0160251,0.0132789,0.0110125
192,9.025436000000001,10.654615000000003,0.1296,2.46837,0.210491,0.0873363,0.0586649,0.0428778,0.0355307,0.0294668
194,1.196618,8.888642000000006,0.1289,1.83119,0.157358,0.0653396,0.0438896,0.0320786,0.0265819,0.0220453
195,2.382653,9.157908,0.1283,3.50618,0.297799,0.123635,0.0830471,0.0606986,0.0502979,0.0417138
196,0.793812,10.318210000000002,0.1296,0.988727,0.08472,0.0351489,0.02361,0.0172564,0.0142995,0.0118591
197,3.155271,4.313641999999998,0.1302,1.10769,0.0943085,0.0391413,0.0262917,0.0192165,0.0159237,0.0132061
199,6.417338,5.981460000000006,0.1291,3.70208,0.316448,0.130996,0.0879865,0.0643085,0.0532893,0.0441946
200,8.022553,10.928811,0.1297,4.08415,0.344853,0.141052,0.0946621,0.0691784,0.0573236,0.0475401
202,1.370332,4.261645999999996,0.1298,3.77822,0.326992,0.13392,0.0899044,0.0657071,0.054448,0.0451556
203,10.657723,3.888028000000001,0.1297,3.06703,0.384859,0.156892,0.0916483,0.0599568,0.0472837,0.0379277
204,6.100843,5.9905559999999936,0.1284,0.797606,0.0682596,0.0282986,0.0190083,0.013893,0.0115125,0.00954769
205,8.307588,7.897055000000001,0.1273,2.50464,0.214981,0.0887753,0.0596275,0.0435812,0.0361136,0.0299502
207,3.984024,1.587123000000001,0.1324,1.27121,0.108957,0.0449554,0.030193,0.0220677,0.0182864,0.0151655
208,3.482376,2.5252530000000037,0.1328,0.458361,0.04075,0.0167801,0.0111567,0.00809552,0.00668609,0.00553147
209,2.706081,3.411805999999995,0.1323,2.4161,0.207792,0.0861594,0.0578735,0.0422993,0.0350513,0.0290693
210,4.740553,3.5466390000000008,0.1325,0.693169,0.0594417,0.0246478,0.0165555,0.0121003,0.0100269,0.00831564
211,0.752293,4.829279999999995,0.1355,0.399753,0.0343821,0.0142704,0.00958557,0.00700603,0.00580555,0.00481474
212,10.623443,2.121530000000002,0.1355,10.7711,0.76983,0.305285,0.204853,0.149713,0.124059,0.102886
213,10.695252,2.1504669999999955,0.1355,3.0825,0.258937,0.107308,0.0720797,0.0526826,0.0436555,0.0362049
214,10.637923,2.1187470000000026,0.1355,2.5786,0.209882,0.0870062,0.0584432,0.0427157,0.0353964,0.0293555
215,10.629825,2.1109339999999994,0.1355,3.53549,0.232935,0.095074,0.0638555,0.0466714,0.0386743,0.0320739
216,10.652254,2.1171770000000034,0.1355,37.6847,3.49141,1.41754,0.926655,0.667118,0.549882,0.454653
218,3.329599,2.7785970000000044,0.1325,0.721113,0.0619542,0.0254998,0.0171246,0.012516,0.0103714,0.00860135
219,3.34183,2.707750999999997,0.1325,4.22135,0.358114,0.134877,0.0894357,0.0651561,0.053954,0.0447326
221,4.52482,2.235619999999997,0.1396,0.406124,0.0349198,0.0144703,0.00971944,0.00710385,0.00588661,0.00488196
222,10.92518,2.755232999999999,0.1392,6.39962,0.551774,0.226931,0.152396,0.111384,0.092298,0.0765459
224,0.655716,3.821969999999995,0.137,2.73319,0.257801,0.102809,0.0670699,0.0482003,0.039678,0.0327656
225,0.683064,6.374259000000007,0.1383,0.48702,0.0423935,0.0172232,0.011562,0.00845026,0.0070023,0.00580724
226,4.92377,11.428015999999994,0.1366,0.750906,0.0644036,0.0266989,0.0179334,0.0131074,0.0108614,0.00900777
228,2.714698,0.7843110000000003,0.1382,6.12681,0.599027,0.224709,0.146737,0.106411,0.0880365,0.0729673
229,9.653951,2.5260380000000033,0.1413,3.25429,0.238867,0.0988738,0.0664147,0.0485421,0.0402244,0.0333595
230,6.446776000000001,2.9049199999999993,0.1405,2.11923,0.187479,0.0758203,0.050613,0.0369235,0.0305834,0.0253591
233,9.720829,2.451420999999996,0.1466,1.27732,0.114268,0.0458297,0.0306227,0.0223617,0.0185278,0.0153653
234,11.209246,3.215850999999997,0.1468,20.8473,3.00615,2.00667,1.46191,1.0262,0.79145,0.591216
235,11.257505,3.2464580000000036,0.1468,1.35365,0.161587,0.0684406,0.0415316,0.027515,0.0216332,0.0172088
236,3.844523,5.276689000000002,0.1484,1.23017,0.105558,0.0438223,0.029436,0.0215146,0.0178281,0.0147854
237,10.441391,4.085657999999994,0.1484,2.2943,0.183628,0.0751925,0.0504986,0.0369087,0.0305844,0.0253647
238,10.450396,4.076877999999997,0.1484,3.08301,0.264062,0.109336,0.0734364,0.0536737,0.0444768,0.0368861
239,1.407737,6.706471000000005,0.1491,1.7557,0.151012,0.0625434,0.0420059,0.0307014,0.0254407,0.0210988
240,1.442251,3.7502280000000066,0.1513,0.70077,0.0607109,0.0250691,0.0168213,0.0122913,0.0101847,0.00844637
241,11.031087000000001,10.619438000000006,0.1518,0.404563,0.0334536,0.0138115,0.00927655,0.00678013,0.00561836,0.0046595
243,10.60604,4.445897,0.1526,0.475588,0.0402713,0.0166599,0.01119,0.00817863,0.00677722,0.00562058
244,10.593194,4.447082999999996,0.1526,1.39282,0.121357,0.0498701,0.0334242,0.0244157,0.0202298,0.0167765
245,10.610856,4.4581839999999975,0.1526,1.85847,0.159846,0.0663649,0.0445782,0.0325819,0.026999,0.0223912
246,10.613357,4.467423000000003,0.1526,0.675478,0.0580329,0.0240318,0.0161418,0.0117979,0.00977633,0.00810784
247,10.24778,11.004569999999994,0.1513,0.794063,0.0683328,0.0283744,0.0190595,0.0139304,0.0115435,0.00957339
248,10.644661,4.337701000000004,0.1514,0.511238,0.0440059,0.0182341,0.0122475,0.00895162,0.00741777,0.0061518
249,10.086634,11.189601999999995,0.1521,5.00061,0.589742,0.536136,0.539082,0.50706,0.467437,0.413863
250,4.961908,11.315832000000004,0.1537,0.399847,0.0345238,0.0141815,0.00951995,0.00695754,0.00576532,0.00478137
252,5.928915,11.409669000000005,0.1545,0.338745,0.0294639,0.0119005,0.00798675,0.0058371,0.0048369,0.0040114
253,1.159915,2.1223890000000014,0.1576,1.54551,0.287932,0.365202,0.381545,0.357727,0.326173,0.284267
254,0.701312,2.0458999999999965,0.1566,3.56946,0.260189,0.105535,0.070855,0.0517854,0.0429119,0.0355882
256,1.016294,2.579845000000003,0.1562,1.46198,0.136846,0.0532374,0.0350878,0.0255041,0.0211092,0.0174984
257,7.022541,10.464632999999997,0.1557,2.19742,0.220216,0.0773416,0.0509159,0.0370935,0.0307247,0.0254781
258,6.270427,11.078023999999996,0.1558,59.1391,5.09957,2.09875,1.4095,1.03018,0.853661,0.70797
259,6.783445,1.8699129999999977,0.1581,2.72031,0.242266,0.0976012,0.0652036,0.0476044,0.0394408,0.0327079
260,10.799801,3.495155000000001,0.1593,1.32046,0.136417,0.0632435,0.0405746,0.0275374,0.0217422,0.0172707
261,10.805572,3.5008329999999974,0.1593,0.589134,0.0496231,0.0205159,0.0137806,0.0100721,0.00834626,0.00692184
262,9.951092,9.759559999999993,0.1586,2.77598,0.243671,0.0991921,0.066445,0.0485388,0.0402185,0.0333537
263,6.407268,6.290167000000002,0.1582,1.14885,0.0975186,0.0404159,0.0271475,0.0198419,0.016442,0.0136359
264,7.500094000000001,3.799401000000003,0.1573,0.353991,0.031233,0.0126494,0.00845742,0.00617423,0.00511509,0.00424174
265,6.176877,6.1064840000000045,0.1572,28.8535,2.4954,1.03067,0.692149,0.505877,0.419195,0.347652
267,10.176977,4.335868999999999,0.1603,1.05932,0.0910403,0.0377137,0.025332,0.018515,0.0153425,0.012724
268,6.441519,6.318105000000002,0.1608,1.87047,0.161377,0.0667381,0.0448215,0.0327593,0.027146,0.0225131
269,9.690088,4.327820999999995,0.1609,0.261178,0.0223904,0.00929564,0.00624401,0.00456371,0.00378172,0.00313631
270,6.792396,7.271405999999993,0.1605,0.965996,0.111968,0.0395347,0.0241028,0.0167506,0.013636,0.0111908
271,7.556576,2.966396999999996,0.1603,1.04397,0.0901286,0.0373412,0.0250655,0.0183152,0.0151756,0.012585
272,9.482339,4.059070000000001,0.1607,1.38234,0.118013,0.0489897,0.0329071,0.0240516,0.0199303,0.0165289
273,10.61766,7.578733999999994,0.1613,0.603754,0.10667,0.0941454,0.0732177,0.0515962,0.0389363,0.0278987
274,8.638159,7.903279000000006,0.1613,1.27619,0.120893,0.0463328,0.030491,0.0221613,0.0183431,0.015206
